papary	pa|pa|ry		Mund/Maul/Schnabel(-öffnung)	|PC|INE
paptheru	pa|p|theru		Mund/Maul/Schnabel(-öffnung)	|PL|TMP
papapoj	pa|pa|poj		Mund/Maul/Schnabel(-öffnung)	|PC|ABE
papakur	pa|pa|kur		Mund/Maul/Schnabel(-öffnung)	|PC|SUBDI
paphur	pa|ph|ur		Mund/Maul/Schnabel(-öffnung)	|PL|ALL
paphera	pa|ph|era		Mund/Maul/Schnabel(-öffnung)	|PL|TRA
pator	pa|tor		Mund/Maul/Schnabel(-öffnung)	|SUPDI
paror	pa|ror		Mund/Maul/Schnabel(-öffnung)	|ILL
paphy	pa|ph|y		Mund/Maul/Schnabel(-öffnung)	|PL|ADE
papor	pa|por		Mund/Maul/Schnabel(-öffnung)	|ALL
pary	pa|ry		Mund/Maul/Schnabel(-öffnung)	|INE
papoj	pa|poj		Mund/Maul/Schnabel(-öffnung)	|ABE
papphan	pa|p|phan		Mund/Maul/Schnabel(-öffnung)	|PL|COM
pa	pa	/	Mund/Maul/Schnabel(-öffnung)	&ABS/
papesh	pa|pesh		Mund/Maul/Schnabel(-öffnung)	|ABL
paphkwesh	pa|ph|kwesh		Mund/Maul/Schnabel(-öffnung)	|PL|SUBEL
paphkur	pa|ph|kur		Mund/Maul/Schnabel(-öffnung)	|PL|SUBDI
papatje	pa|pa|tje		Mund/Maul/Schnabel(-öffnung)	|PC|INS
patesh	pa|tesh		Mund/Maul/Schnabel(-öffnung)	|SUPEL
papthal	pa|p|thal		Mund/Maul/Schnabel(-öffnung)	|PL|CAU
papara	pa|pa|ra		Mund/Maul/Schnabel(-öffnung)	|PC|TRA
paphkyn	pa|ph|kyn		Mund/Maul/Schnabel(-öffnung)	|PL|SUB
papateru	pa|pa|teru		Mund/Maul/Schnabel(-öffnung)	|PC|TMP
pa	pa		essen	
pan	pa|n		essen	|PST
padoe	pado|e		Wolke/Regenwolke/Gewitterwolke	|VOC
padothator	pado|th|ator		Wolke/Regenwolke/Gewitterwolke	|PL|SUPDI
padothkwa	pado|th|kwa		Wolke/Regenwolke/Gewitterwolke	|PL|SUBTR
pado	pado	/	Wolke/Regenwolke/Gewitterwolke	&ABS/
padwa	padw|a		Wolke/Regenwolke/Gewitterwolke	|GEN
padoj	pado|j		Wolke/Regenwolke/Gewitterwolke	|ERG
padokwa	pado|kwa		Wolke/Regenwolke/Gewitterwolke	|SUBTR
padoteru	pado|teru		Wolke/Regenwolke/Gewitterwolke	|TMP
padothy	pado|th|y		Wolke/Regenwolke/Gewitterwolke	|PL|ADE
padothwa	pado|th|wa		Wolke/Regenwolke/Gewitterwolke	|PL|PRE
padothesh	pado|th|esh	/	Wolke/Regenwolke/Gewitterwolke	|PL|ELA/|PL|ABL
padodota	pado|do|ta		Wolke/Regenwolke/Gewitterwolke	|PC|SUPTR
padodotor	pado|do|tor		Wolke/Regenwolke/Gewitterwolke	|PC|SUPDI
padora	pado|ra		Wolke/Regenwolke/Gewitterwolke	|TRA
padodoror	pado|do|ror		Wolke/Regenwolke/Gewitterwolke	|PC|ILL
padodopor	pado|do|por		Wolke/Regenwolke/Gewitterwolke	|PC|ALL
padothebekh	pado|th|ebekh		Wolke/Regenwolke/Gewitterwolke	|PL|TOP
padotphoj	pado|t|phoj		Wolke/Regenwolke/Gewitterwolke	|PL|ABE
padodopoj	pado|do|poj		Wolke/Regenwolke/Gewitterwolke	|PC|ABE
padothera	pado|th|era		Wolke/Regenwolke/Gewitterwolke	|PL|TRA
padotthal	pado|t|thal		Wolke/Regenwolke/Gewitterwolke	|PL|CAU
padodora	pado|do|ra		Wolke/Regenwolke/Gewitterwolke	|PC|TRA
padodotesh	pado|do|tesh		Wolke/Regenwolke/Gewitterwolke	|PC|SUPEL
padodokur	pado|do|kur		Wolke/Regenwolke/Gewitterwolke	|PC|SUBDI
padopor	pado|por		Wolke/Regenwolke/Gewitterwolke	|ALL
padothkur	pado|th|kur		Wolke/Regenwolke/Gewitterwolke	|PL|SUBDI
padoresh	pado|resh		Wolke/Regenwolke/Gewitterwolke	|ELA
padotor	pado|tor		Wolke/Regenwolke/Gewitterwolke	|SUPDI
padodokul	pado|do|kul		Wolke/Regenwolke/Gewitterwolke	|PC|TER
padothor	pado|th|or		Wolke/Regenwolke/Gewitterwolke	|PL|ILL
padoror	pado|ror		Wolke/Regenwolke/Gewitterwolke	|ILL
padodokyn	pado|do|kyn		Wolke/Regenwolke/Gewitterwolke	|PC|SUB
padopoj	pado|poj		Wolke/Regenwolke/Gewitterwolke	|ABE
padokur	pado|kur		Wolke/Regenwolke/Gewitterwolke	|SUBDI
padothatesh	pado|th|atesh		Wolke/Regenwolke/Gewitterwolke	|PL|SUPEL
padodopesh	pado|do|pesh		Wolke/Regenwolke/Gewitterwolke	|PC|ABL
padodoteru	pado|do|teru		Wolke/Regenwolke/Gewitterwolke	|PC|TMP
padotthje	pado|t|thje		Wolke/Regenwolke/Gewitterwolke	|PL|INS
padokul	pado|kul		Wolke/Regenwolke/Gewitterwolke	|TER
padothe	pado|th|e		Wolke/Regenwolke/Gewitterwolke	|PL|VOC
padokyn	pado|kyn		Wolke/Regenwolke/Gewitterwolke	|SUB
padopy	pado|py		Wolke/Regenwolke/Gewitterwolke	|ADE
padodo	pado|do	/	Wolke/Regenwolke/Gewitterwolke	|PC/|PC&ABS
padodory	pado|do|ry		Wolke/Regenwolke/Gewitterwolke	|PC|INE
padotkhul	pado|t|khul		Wolke/Regenwolke/Gewitterwolke	|PL|TER
padoth	pado|th	/	Wolke/Regenwolke/Gewitterwolke	|PL&ABS/|PL
padodotje	pado|do|tje		Wolke/Regenwolke/Gewitterwolke	|PC|INS
padodotebekh	pado|do|tebekh		Wolke/Regenwolke/Gewitterwolke	|PC|TOP
padokwesh	pado|kwesh		Wolke/Regenwolke/Gewitterwolke	|SUBEL
padopa	pado|pa		Wolke/Regenwolke/Gewitterwolke	|PRE
padothatyn	pado|th|atyn		Wolke/Regenwolke/Gewitterwolke	|PL|SUP
padodotal	pado|do|tal		Wolke/Regenwolke/Gewitterwolke	|PC|CAU
padothkyn	pado|th|kyn		Wolke/Regenwolke/Gewitterwolke	|PL|SUB
padotphan	pado|t|phan		Wolke/Regenwolke/Gewitterwolke	|PL|COM
padodopan	pado|do|pan		Wolke/Regenwolke/Gewitterwolke	|PC|COM
padotje	pado|tje		Wolke/Regenwolke/Gewitterwolke	|INS
padota	pado|ta		Wolke/Regenwolke/Gewitterwolke	|SUPTR
padothur	pado|th|ur		Wolke/Regenwolke/Gewitterwolke	|PL|ALL
padottheru	pado|t|theru		Wolke/Regenwolke/Gewitterwolke	|PL|TMP
padotesh	pado|tesh		Wolke/Regenwolke/Gewitterwolke	|SUPEL
padotal	pado|tal		Wolke/Regenwolke/Gewitterwolke	|CAU
padotebekh	pado|tebekh		Wolke/Regenwolke/Gewitterwolke	|TOP
padodopa	pado|do|pa		Wolke/Regenwolke/Gewitterwolke	|PC|PRE
padodwa	pado|dw|a		Wolke/Regenwolke/Gewitterwolke	|PC|GEN
padopan	pado|pan		Wolke/Regenwolke/Gewitterwolke	|COM
padodotyn	pado|do|tyn		Wolke/Regenwolke/Gewitterwolke	|PC|SUP
padodoj	pado|do|j		Wolke/Regenwolke/Gewitterwolke	|PC|ERG
padopesh	pado|pesh		Wolke/Regenwolke/Gewitterwolke	|ABL
padodoe	pado|do|e		Wolke/Regenwolke/Gewitterwolke	|PC|VOC
padothata	pado|th|ata		Wolke/Regenwolke/Gewitterwolke	|PL|SUPTR
padodokwesh	pado|do|kwesh		Wolke/Regenwolke/Gewitterwolke	|PC|SUBEL
padother	pado|th|er		Wolke/Regenwolke/Gewitterwolke	|PL|INE
padory	pado|ry		Wolke/Regenwolke/Gewitterwolke	|INE
padotyn	pado|tyn		Wolke/Regenwolke/Gewitterwolke	|SUP
padodoresh	pado|do|resh		Wolke/Regenwolke/Gewitterwolke	|PC|ELA
padodokwa	pado|do|kwa		Wolke/Regenwolke/Gewitterwolke	|PC|SUBTR
padothkwesh	pado|th|kwesh		Wolke/Regenwolke/Gewitterwolke	|PL|SUBEL
padodopy	pado|do|py		Wolke/Regenwolke/Gewitterwolke	|PC|ADE
pankh	pa<n>kh		schreien/rufen	<>PST
pakh	pakh		schreien/rufen	
pakkanp	pakka<n>p		klappern	<>PST
pakkap	pakkap		klappern	
pankh	pankh		hart/fest	
pankhan	pankh|an		hart/fest	|PST
panpuban	panpub|an		drücken/pressen	|PST
panpun	panpun		drücken/pressen	
panpund	panpund		schwer/gewichtig	
panpundan	panpund|an		schwer/gewichtig	|PST
panpunten	panpunte|n		schieben/schubsen/stoßen/drängen/zwingen	|PST
panpunte	panpunte		schieben/schubsen/stoßen/drängen/zwingen	
panpuntrerekkyn	panpuntre<re>k|kyn		Gewicht	<>PC|SUB
panpuntrekphoj	panpuntrek|phoj		Gewicht	&PL|ABE
panpuntrerekkul	panpuntre<re>k|kul		Gewicht	<>PC|TER
panpuntrekur	panpuntrek|ur		Gewicht	|ALL
panpuntrereke	panpuntre<re>k|e		Gewicht	<>PC|VOC
panpuntrek	panpuntrek	/	Gewicht	/&ABS
panpuntrerekkur	panpuntre<re>k|kur		Gewicht	<>PC|SUBDI
panpuntrekebekh	panpuntrek|ebekh		Gewicht	|TOP
panpuntrekhkur	panpuntrekh|kur		Gewicht	&PL|SUBDI
panpuntrekata	panpuntrek|ata		Gewicht	|SUPTR
panpuntrekkwesh	panpuntrek|kwesh		Gewicht	|SUBEL
panpuntrekhator	panpuntrekh|ator		Gewicht	&PL|SUPDI
panpuntrerekebekh	panpuntre<re>k|ebekh		Gewicht	<>PC|TOP
panpuntrereky	panpuntre<re>k|y		Gewicht	<>PC|ADE
panpuntreker	panpuntrek|er		Gewicht	|INE
panpuntrerekpoj	panpuntre<re>k|poj		Gewicht	<>PC|ABE
panpuntrerekator	panpuntre<re>k|ator		Gewicht	<>PC|SUPDI
panpuntrekhera	panpuntrekh|era		Gewicht	&PL|TRA
panpuntrekkhul	panpuntrek|khul		Gewicht	&PL|TER
panpuntrerekera	panpuntre<re>k|era		Gewicht	<>PC|TRA
panpuntrektal	panpuntrek|tal		Gewicht	|CAU
panpuntrekpan	panpuntrek|pan		Gewicht	|COM
panpuntrerektal	panpuntre<re>k|tal		Gewicht	<>PC|CAU
panpuntrerekpan	panpuntre<re>k|pan		Gewicht	<>PC|COM
panpuntrekhur	panpuntrekh|ur		Gewicht	&PL|ALL
panpuntrerekor	panpuntre<re>k|or		Gewicht	<>PC|ILL
panpuntrekh	panpuntrekh	/	Gewicht	&PL&ABS/&PL
panpuntrektje	panpuntrek|tje		Gewicht	|INS
panpuntrekhebekh	panpuntrekh|ebekh		Gewicht	&PL|TOP
panpuntrekpoj	panpuntrek|poj		Gewicht	|ABE
panpuntrerektje	panpuntre<re>k|tje		Gewicht	<>PC|INS
panpuntrerekwa	panpuntre<re>k|wa		Gewicht	<>PC|PRE
panpuntrekkur	panpuntrek|kur		Gewicht	|SUBDI
panpuntrekator	panpuntrek|ator		Gewicht	|SUPDI
panpuntrekher	panpuntrekh|er		Gewicht	&PL|INE
panpuntrekhkwa	panpuntrekh|kwa		Gewicht	&PL|SUBTR
panpuntrekkul	panpuntrek|kul		Gewicht	|TER
panpuntrerekatesh	panpuntre<re>k|atesh		Gewicht	<>PC|SUPEL
panpuntrekkyn	panpuntrek|kyn		Gewicht	|SUB
panpuntrerekteru	panpuntre<re>k|teru		Gewicht	<>PC|TMP
panpuntrekhesh	panpuntrekh|esh	/	Gewicht	&PL|ABL/&PL|ELA
panpuntrejkh	panpuntre<j>kh		Gewicht	&PL<>ERG
panpuntrekatyn	panpuntrek|atyn		Gewicht	|SUP
panpuntrekor	panpuntrek|or		Gewicht	|ILL
panpuntrekhata	panpuntrekh|ata		Gewicht	&PL|SUPTR
panpuntrekhkwesh	panpuntrekh|kwesh		Gewicht	&PL|SUBEL
panpuntrekera	panpuntrek|era		Gewicht	|TRA
panpuntreke	panpuntrek|e		Gewicht	|VOC
panpuntrekhwa	panpuntrekh|wa		Gewicht	&PL|PRE
panpuntrerekatyn	panpuntre<re>k|atyn		Gewicht	<>PC|SUP
panpuntrekhe	panpuntrekh|e		Gewicht	&PL|VOC
panpuntrerek	panpuntre<re>k	/	Gewicht	<>PC&ABS/<>PC
panpuntrerekata	panpuntre<re>k|ata		Gewicht	<>PC|SUPTR
panpuntrekhy	panpuntrekh|y		Gewicht	&PL|ADE
panpuntrekhatyn	panpuntrekh|atyn		Gewicht	&PL|SUP
panpuntrekatesh	panpuntrek|atesh		Gewicht	|SUPEL
panpuntrereker	panpuntre<re>k|er		Gewicht	<>PC|INE
panpuntrekhatesh	panpuntrekh|atesh		Gewicht	&PL|SUPEL
panpuntrekteru	panpuntrek|teru		Gewicht	|TMP
panpuntrekesh	panpuntrek|esh	/	Gewicht	|ELA/|ABL
panpuntrekhor	panpuntrekh|or		Gewicht	&PL|ILL
panpuntrekthje	panpuntrek|thje		Gewicht	&PL|INS
panpuntrekkwa	panpuntrek|kwa		Gewicht	|SUBTR
panpuntrekphan	panpuntrek|phan		Gewicht	&PL|COM
panpuntrerekur	panpuntre<re>k|ur		Gewicht	<>PC|ALL
panpuntrejk	panpuntre<j>k		Gewicht	<>ERG
panpuntrektheru	panpuntrek|theru		Gewicht	&PL|TMP
panpuntrerekkwesh	panpuntre<re>k|kwesh		Gewicht	<>PC|SUBEL
panpuntreky	panpuntrek|y		Gewicht	|ADE
panpuntrekthal	panpuntrek|thal		Gewicht	&PL|CAU
panpuntrekhkyn	panpuntrekh|kyn		Gewicht	&PL|SUB
panpuntrerekesh	panpuntre<re>k|esh	/	Gewicht	<>PC|ELA/<>PC|ABL
panpuntrekwa	panpuntrek|wa		Gewicht	|PRE
panpuntrerekkwa	panpuntre<re>k|kwa		Gewicht	<>PC|SUBTR
par	par		hungrig	
panr	pa<n>r		hungrig	<>PST
pajr	pa<j>r		Hunger/Appetit	<>ERG
parpan	par|pan		Hunger/Appetit	|COM
paparwa	pa<pa>r|wa		Hunger/Appetit	<>PC|PRE
partal	par|tal		Hunger/Appetit	|CAU
pary	par|y		Hunger/Appetit	|ADE
parkwesh	par|kwesh		Hunger/Appetit	|SUBEL
pashkwa	pash|kwa		Hunger/Appetit	&PL|SUBTR
paparera	pa<pa>r|era		Hunger/Appetit	<>PC|TRA
pare	par|e		Hunger/Appetit	|VOC
partje	par|tje		Hunger/Appetit	|INS
pashatesh	pash|atesh		Hunger/Appetit	&PL|SUPEL
pashur	pash|ur		Hunger/Appetit	&PL|ALL
pashatyn	pash|atyn		Hunger/Appetit	&PL|SUP
parator	par|ator		Hunger/Appetit	|SUPDI
par	par	/	Hunger/Appetit	&ABS/
pashkur	pash|kur		Hunger/Appetit	&PL|SUBDI
paratesh	par|atesh		Hunger/Appetit	|SUPEL
pashator	pash|ator		Hunger/Appetit	&PL|SUPDI
parkyn	par|kyn		Hunger/Appetit	|SUB
paparkur	pa<pa>r|kur		Hunger/Appetit	<>PC|SUBDI
paparpoj	pa<pa>r|poj		Hunger/Appetit	<>PC|ABE
pasher	pash|er		Hunger/Appetit	&PL|INE
parkul	par|kul		Hunger/Appetit	|TER
pashy	pash|y		Hunger/Appetit	&PL|ADE
paparer	pa<pa>r|er		Hunger/Appetit	<>PC|INE
paparkyn	pa<pa>r|kyn		Hunger/Appetit	<>PC|SUB
paparkwesh	pa<pa>r|kwesh		Hunger/Appetit	<>PC|SUBEL
parkur	par|kur		Hunger/Appetit	|SUBDI
parwa	par|wa		Hunger/Appetit	|PRE
pashera	pash|era		Hunger/Appetit	&PL|TRA
paparkul	pa<pa>r|kul		Hunger/Appetit	<>PC|TER
parpoj	par|poj		Hunger/Appetit	|ABE
pash	pash	/	Hunger/Appetit	&PL/&PL&ABS
parebekh	par|ebekh		Hunger/Appetit	|TOP
paror	par|or		Hunger/Appetit	|ILL
papare	pa<pa>r|e		Hunger/Appetit	<>PC|VOC
parera	par|era		Hunger/Appetit	|TRA
papartje	pa<pa>r|tje		Hunger/Appetit	<>PC|INS
pashkyn	pash|kyn		Hunger/Appetit	&PL|SUB
pasphan	pas|phan		Hunger/Appetit	&PL|COM
paparur	pa<pa>r|ur		Hunger/Appetit	<>PC|ALL
parteru	par|teru		Hunger/Appetit	|TMP
pasthal	pas|thal		Hunger/Appetit	&PL|CAU
papary	pa<pa>r|y		Hunger/Appetit	<>PC|ADE
pastheru	pas|theru		Hunger/Appetit	&PL|TMP
parer	par|er		Hunger/Appetit	|INE
pashe	pash|e		Hunger/Appetit	&PL|VOC
pashwa	pash|wa		Hunger/Appetit	&PL|PRE
paparpan	pa<pa>r|pan		Hunger/Appetit	<>PC|COM
papartal	pa<pa>r|tal		Hunger/Appetit	<>PC|CAU
paratyn	par|atyn		Hunger/Appetit	|SUP
paskhul	pas|khul		Hunger/Appetit	&PL|TER
paparteru	pa<pa>r|teru		Hunger/Appetit	<>PC|TMP
pasthje	pas|thje		Hunger/Appetit	&PL|INS
papar	pa<pa>r	/	Hunger/Appetit	<>PC/<>PC&ABS
paparatyn	pa<pa>r|atyn		Hunger/Appetit	<>PC|SUP
pashebekh	pash|ebekh		Hunger/Appetit	&PL|TOP
parkwa	par|kwa		Hunger/Appetit	|SUBTR
paparata	pa<pa>r|ata		Hunger/Appetit	<>PC|SUPTR
pashor	pash|or		Hunger/Appetit	&PL|ILL
paresh	par|esh	/	Hunger/Appetit	|ABL/|ELA
paparator	pa<pa>r|ator		Hunger/Appetit	<>PC|SUPDI
pashata	pash|ata		Hunger/Appetit	&PL|SUPTR
pasphoj	pas|phoj		Hunger/Appetit	&PL|ABE
paparebekh	pa<pa>r|ebekh		Hunger/Appetit	<>PC|TOP
pajsh	pa<j>sh		Hunger/Appetit	&PL<>ERG
pashkwesh	pash|kwesh		Hunger/Appetit	&PL|SUBEL
paparkwa	pa<pa>r|kwa		Hunger/Appetit	<>PC|SUBTR
parata	par|ata		Hunger/Appetit	|SUPTR
parur	par|ur		Hunger/Appetit	|ALL
pashesh	pash|esh	/	Hunger/Appetit	&PL|ABL/&PL|ELA
paparesh	pa<pa>r|esh	/	Hunger/Appetit	<>PC|ABL/<>PC|ELA
paparor	pa<pa>r|or		Hunger/Appetit	<>PC|ILL
paparatesh	pa<pa>r|atesh		Hunger/Appetit	<>PC|SUPEL
par-qakar	par-qakar		hungrig/sehr_hungrig/am_Verhungern	
par-qakanr	par-qaka<n>r		hungrig/sehr_hungrig/am_Verhungern	<>PST
pajr	pa<j>r		Wasser/Wasserelement	<>ERG
papanror	pa<pa>nr|or		Wasser/Wasserelement	<>PC|ILL
panresh	panr|esh	/	Wasser/Wasserelement	|ABL/|ELA
panrur	panr|ur		Wasser/Wasserelement	|ALL
papanrkwa	pa<pa>nr|kwa		Wasser/Wasserelement	<>PC|SUBTR
papanratyn	pa<pa>nr|atyn		Wasser/Wasserelement	<>PC|SUP
panratyn	panr|atyn		Wasser/Wasserelement	|SUP
panrer	panr|er		Wasser/Wasserelement	|INE
panry	panr|y		Wasser/Wasserelement	|ADE
panrkwa	panr|kwa		Wasser/Wasserelement	|SUBTR
papanr	pa<pa>nr	/	Wasser/Wasserelement	<>PC&ABS/<>PC
papanrwa	pa<pa>nr|wa		Wasser/Wasserelement	<>PC|PRE
papanrteru	pa<pa>nr|teru		Wasser/Wasserelement	<>PC|TMP
papanrata	pa<pa>nr|ata		Wasser/Wasserelement	<>PC|SUPTR
panrpoj	panr|poj		Wasser/Wasserelement	|ABE
panrwa	panr|wa		Wasser/Wasserelement	|PRE
panrkur	panr|kur		Wasser/Wasserelement	|SUBDI
papanresh	pa<pa>nr|esh	/	Wasser/Wasserelement	<>PC|ELA/<>PC|ABL
panre	panr|e		Wasser/Wasserelement	|VOC
panrera	panr|era		Wasser/Wasserelement	|TRA
papanrkwesh	pa<pa>nr|kwesh		Wasser/Wasserelement	<>PC|SUBEL
papanrer	pa<pa>nr|er		Wasser/Wasserelement	<>PC|INE
panrator	panr|ator		Wasser/Wasserelement	|SUPDI
papanrtje	pa<pa>nr|tje		Wasser/Wasserelement	<>PC|INS
panror	panr|or		Wasser/Wasserelement	|ILL
panrkwesh	panr|kwesh		Wasser/Wasserelement	|SUBEL
panrkyn	panr|kyn		Wasser/Wasserelement	|SUB
papanrebekh	pa<pa>nr|ebekh		Wasser/Wasserelement	<>PC|TOP
panrkul	panr|kul		Wasser/Wasserelement	|TER
papanrur	pa<pa>nr|ur		Wasser/Wasserelement	<>PC|ALL
papanry	pa<pa>nr|y		Wasser/Wasserelement	<>PC|ADE
panrebekh	panr|ebekh		Wasser/Wasserelement	|TOP
papanrpan	pa<pa>nr|pan		Wasser/Wasserelement	<>PC|COM
papanrtal	pa<pa>nr|tal		Wasser/Wasserelement	<>PC|CAU
parn	parn	/	Wasser/Wasserelement	/&ABS
panrteru	panr|teru		Wasser/Wasserelement	|TMP
panrtje	panr|tje		Wasser/Wasserelement	|INS
panratesh	panr|atesh		Wasser/Wasserelement	|SUPEL
papanratesh	pa<pa>nr|atesh		Wasser/Wasserelement	<>PC|SUPEL
papanrkur	pa<pa>nr|kur		Wasser/Wasserelement	<>PC|SUBDI
panrpan	panr|pan		Wasser/Wasserelement	|COM
papanrpoj	pa<pa>nr|poj		Wasser/Wasserelement	<>PC|ABE
papanrator	pa<pa>nr|ator		Wasser/Wasserelement	<>PC|SUPDI
panrtal	panr|tal		Wasser/Wasserelement	|CAU
papanrera	pa<pa>nr|era		Wasser/Wasserelement	<>PC|TRA
panrata	panr|ata		Wasser/Wasserelement	|SUPTR
papanrkyn	pa<pa>nr|kyn		Wasser/Wasserelement	<>PC|SUB
papanre	pa<pa>nr|e		Wasser/Wasserelement	<>PC|VOC
papanrkul	pa<pa>nr|kul		Wasser/Wasserelement	<>PC|TER
pat	pat		eckig	
pant	pa<n>t		eckig	<>PST
pataj	pataj		fragen	
patan	pata|n		fragen	|PST
patatajky	pata<ta>jk|y		Frage	<>PC|ADE
patatajkkur	pata<ta>jk|kur		Frage	<>PC|SUBDI
patatajkpoj	pata<ta>jk|poj		Frage	<>PC|ABE
patajkor	patajk|or		Frage	|ILL
patatajkator	pata<ta>jk|ator		Frage	<>PC|SUPDI
patajkhy	patajkh|y		Frage	&PL|ADE
patajkthje	patajk|thje		Frage	&PL|INS
patatajkkwesh	pata<ta>jk|kwesh		Frage	<>PC|SUBEL
patajkkwa	patajk|kwa		Frage	|SUBTR
patajkebekh	patajk|ebekh		Frage	|TOP
patajkphan	patajk|phan		Frage	&PL|COM
patatajkera	pata<ta>jk|era		Frage	<>PC|TRA
patatajkebekh	pata<ta>jk|ebekh		Frage	<>PC|TOP
patajkhator	patajkh|ator		Frage	&PL|SUPDI
patajkesh	patajk|esh	/	Frage	|ELA/|ABL
patatajk	pata<ta>jk	/	Frage	<>PC&ABS/<>PC
patajkkhul	patajk|khul		Frage	&PL|TER
patajkhebekh	patajkh|ebekh		Frage	&PL|TOP
patajkhor	patajkh|or		Frage	&PL|ILL
patatajkteru	pata<ta>jk|teru		Frage	<>PC|TMP
patajkhkur	patajkh|kur		Frage	&PL|SUBDI
patajkata	patajk|ata		Frage	|SUPTR
patajkwa	patajk|wa		Frage	|PRE
patajky	patajk|y		Frage	|ADE
patatajktje	pata<ta>jk|tje		Frage	<>PC|INS
patajkatyn	patajk|atyn		Frage	|SUP
patajkhatesh	patajkh|atesh		Frage	&PL|SUPEL
patajktheru	patajk|theru		Frage	&PL|TMP
patajkhe	patajkh|e		Frage	&PL|VOC
patatajkor	pata<ta>jk|or		Frage	<>PC|ILL
patyk	pat<y>k		Frage	<>ERG
patajke	patajk|e		Frage	|VOC
patajkthal	patajk|thal		Frage	&PL|CAU
patajkatesh	patajk|atesh		Frage	|SUPEL
patajkh	patajkh	/	Frage	&PL/&PL&ABS
patatajkkyn	pata<ta>jk|kyn		Frage	<>PC|SUB
patajkhkyn	patajkh|kyn		Frage	&PL|SUB
patatajkkul	pata<ta>jk|kul		Frage	<>PC|TER
patajkhatyn	patajkh|atyn		Frage	&PL|SUP
patajktje	patajk|tje		Frage	|INS
patatajkata	pata<ta>jk|ata		Frage	<>PC|SUPTR
patatajkwa	pata<ta>jk|wa		Frage	<>PC|PRE
patajker	patajk|er		Frage	|INE
patatajkatyn	pata<ta>jk|atyn		Frage	<>PC|SUP
patykh	pat<y>kh		Frage	&PL<>ERG
patajktal	patajk|tal		Frage	|CAU
patajkpan	patajk|pan		Frage	|COM
patatajkpan	pata<ta>jk|pan		Frage	<>PC|COM
patajkhera	patajkh|era		Frage	&PL|TRA
patatajktal	pata<ta>jk|tal		Frage	<>PC|CAU
patajkteru	patajk|teru		Frage	|TMP
patajkhur	patajkh|ur		Frage	&PL|ALL
patatajkatesh	pata<ta>jk|atesh		Frage	<>PC|SUPEL
patajkera	patajk|era		Frage	|TRA
patajkher	patajkh|er		Frage	&PL|INE
patatajkkwa	pata<ta>jk|kwa		Frage	<>PC|SUBTR
patatajke	pata<ta>jk|e		Frage	<>PC|VOC
patajkhata	patajkh|ata		Frage	&PL|SUPTR
patatajker	pata<ta>jk|er		Frage	<>PC|INE
patajkkwesh	patajk|kwesh		Frage	|SUBEL
patajkkyn	patajk|kyn		Frage	|SUB
patajkator	patajk|ator		Frage	|SUPDI
patatajkesh	pata<ta>jk|esh	/	Frage	<>PC|ELA/<>PC|ABL
patajkhesh	patajkh|esh	/	Frage	&PL|ELA/&PL|ABL
patajk	patajk	/	Frage	/&ABS
patajkkul	patajk|kul		Frage	|TER
patatyk	pata<t<y>k		Frage	<>PC<>ERG
patajkhkwa	patajkh|kwa		Frage	&PL|SUBTR
patajkhwa	patajkh|wa		Frage	&PL|PRE
patajkkur	patajk|kur		Frage	|SUBDI
patajkphoj	patajk|phoj		Frage	&PL|ABE
patajkur	patajk|ur		Frage	|ALL
patajkhkwesh	patajkh|kwesh		Frage	&PL|SUBEL
patajkpoj	patajk|poj		Frage	|ABE
patatajkur	pata<ta>jk|ur		Frage	<>PC|ALL
pawggunb	pawggu<n>b		schwanken/schaukeln/wiegen/taumeln	<>PST
pawggwab	pawggwab		schwanken/schaukeln/wiegen/taumeln	
pend	pe<n>d		helfen/stützen	<>PST
ped	ped		helfen/stützen	
pethy	peth|y		Stütze	&PL|ADE
pethatesh	peth|atesh		Stütze	&PL|SUPEL
pethata	peth|ata		Stütze	&PL|SUPTR
petthal	pet|thal		Stütze	&PL|CAU
pepedor	pe<pe>d|or		Stütze	<>PC|ILL
pepedkwa	pe<pe>d|kwa		Stütze	<>PC|SUBTR
pedwa	ped|wa		Stütze	|PRE
pedkwesh	ped|kwesh		Stütze	|SUBEL
ped	ped	/	Stütze	/&ABS
pepedwa	pe<pe>d|wa		Stütze	<>PC|PRE
pettheru	pet|theru		Stütze	&PL|TMP
pedebekh	ped|ebekh		Stütze	|TOP
pedkur	ped|kur		Stütze	|SUBDI
pedy	ped|y		Stütze	|ADE
peped	pe<pe>d	/	Stütze	<>PC&ABS/<>PC
pethesh	peth|esh	/	Stütze	&PL|ABL/&PL|ELA
pepedatyn	pe<pe>d|atyn		Stütze	<>PC|SUP
pethkwa	peth|kwa		Stütze	&PL|SUBTR
pedkyn	ped|kyn		Stütze	|SUB
peth	peth	/	Stütze	&PL/&PL&ABS
pethkwesh	peth|kwesh		Stütze	&PL|SUBEL
pedboj	ped|boj		Stütze	|ABE
pedgul	ped|gul		Stütze	|TER
petkhul	pet|khul		Stütze	&PL|TER
pepedera	pe<pe>d|era		Stütze	<>PC|TRA
pedera	ped|era		Stütze	|TRA
pedatyn	ped|atyn		Stütze	|SUP
pedor	ped|or		Stütze	|ILL
pepedatesh	pe<pe>d|atesh		Stütze	<>PC|SUPEL
petphan	pet|phan		Stütze	&PL|COM
